id;nazwa;Dzia³ka;Styl;Kondygnacja;Iloœc osób;Dach;Gara¿;Kuchnia;Kominek;Ogrzewanie;Efektywnoœæ ;Piwnica;Wysokoœæ;Szerokoœæ;Wysokoœæ;Powierzchnia u¿ytkowa;Powierzchnia gara¿u;Minimalna szerokoœæ dzia³ki;Minimalna g³êbokoœæ dzia³ki;K¹t nachylenia dachu;Iloœæ pomieszczeñ;Powierzchnia netto;Powierzchnia zabudowy;Powierzchnia piwnicy;Powierzchnia strychu;Kubatura netto;Powierzchnia dachu;Liczba sypialni;Liczba ³azienek;Liczba toalet;Iloœæ piêter;Senioratka
3820;AZYL wersja A z wykuszem paliwo sta³e;3;16;18;5;22;25;26;28;31;34;39;8.8;;;143.2;;19.3;26.2;40;5;;168;;;;183.8;4;;;2;
3819;AZYL wersja B;3;16;18;5;22;25;26;28;31;34;39;8.8;;;142.7;;18.1;26.2;40;5;;150;;;;174.4;4;;;2;
3821;AZYL wersja B paliwo sta³e;3;16;18;5;22;25;26;28;31;34;39;8.8;;;142.7;;19.3;26.2;40;5;;150;;;;174.4;4;;;2;
3478;BARTEK 2 wersja A z wiat¹;3;16;18;5;22;45;26;28;31;34;39;7.6;;;186.6;;22.5;20.9;35;6;;185.9;;;;226;3;;;2;
4042;BARTEK 2 wersja B z pojedynczym gara¿em;3;16;18;5;22;24;26;28;31;34;39;7.6;;;186.6;;22.5;20.9;35;6;;185.9;;;;226;3;;;2;
3227;BARTEK wersja A z wiat¹;3;16;18;5;23;45;26;28;31;34;39;7.6;;;123;;22.5;20.9;35;6;;183.6;;;;250;3;;;2;
3228;BARTEK wersja B z pojedynczym gara¿em;3;16;18;5;23;24;26;28;31;34;39;7.6;;;123;;22.5;20.9;35;6;;183.6;;;;250;3;;;2;
4030;BASIA 2 wersja A bez gara¿u;3;16;17;5;23;40;26;28;31;34;39;5.3;;;124.5;;23.2;21.7;22;4;;167.7;;;;240.5;3;;;1;
4031;BASIA 2 wersja B z pojedynczym gara¿em;3;16;17;5;23;24;26;28;31;34;39;5.3;;;124.5;;24.8;21.7;22;4;;186.4;;;;270;3;;;1;
3229;BASIA wersja A bez gara¿u;3;16;17;5;23;40;26;28;31;34;39;5.1;;;124.5;;22.2;21.7;22;4;;162;;;;238.9;3;;;1;
3230;BASIA wersja B z pojedynczym gara¿em;3;16;17;5;23;24;26;28;31;34;39;5.1;;;124.5;;24.8;21.7;22;4;;186.4;;;;270;3;;;1;
3231;BAZYLIA wersja A;3;15;18;5;23;25;26;28;31;34;39;8.7;;;180.2;;24.4;23.4;45;6;;207.9;;;;312;3;;;2;
3443;BELL wersja A bez gar. paliwo sta³e;3;15;18;6;23;40;27;28;30;34;39;7.9;;;124.7;;19.3;19.9;35;6;;131.8;;;;178.8;5;;;2;
3984;BELL wersja A bez gara¿u;3;15;18;6;23;40;27;28;31;34;39;7.9;;;124.7;;19.3;19.9;35;6;;131.8;;;;178.8;5;;;2;
3442;BELL wersja B z poj. gar. paliwo sta³e;3;15;18;6;23;24;27;28;30;34;39;7.9;;;124.7;;22.1;19.9;35;6;;158.2;;;;227.8;5;;;2;
3996;BELL wersja B z pojedynczym gara¿em;3;15;18;6;23;24;27;28;31;34;39;7.9;;;124.7;;22.1;19.9;35;6;;158.2;;;;227.8;5;;;2;
3444;BELL wersja C z podwój. gar. paliwo sta³e;3;15;18;6;23;25;27;28;30;34;39;7.9;;;124.7;;24.6;19.9;35;6;;175;;;;252.1;5;;;2;
3997;BELL wersja C z podwójnym gara¿em;3;15;18;6;23;25;27;28;31;34;39;7.9;;;124.7;;24.6;19.9;35;6;;175;;;;252.1;5;;;2;
3232;BENITA wersja A bez gara¿u;3;15;18;5;23;40;27;28;31;34;39;7.2;;;139.8;;25.3;20.7;38;7;;154.8;;;;243.2;4;;;2;
3233;BENITA wersja B z pojedynczym gara¿em;3;15;18;5;23;24;27;28;31;34;39;7.2;;;139.6;;25.3;20.7;38;7;;180.9;;;;281;4;;;2;
3234;BENITA wersja C z podwójnym gara¿em;3;15;18;5;23;25;27;28;31;34;39;7.2;;;139.8;;27.8;20.7;38;7;;185.4;;;;276.5;4;;;2;
3235;BENITA wersja D z wiat¹;3;15;18;5;23;45;27;28;31;34;39;7.2;;;139.8;;23.1;25.3;38;7;;154.8;;;;274;4;;;2;
3236;BILBO wersja A - bez œcianki kolankowej;3;15;18;5;23;25;26;28;31;34;39;7.3;;;131;;21.4;25;35;4;;182.4;;;;269;3;;;2;
3237;BILBO wersja B - z œciank¹ kolankow¹;3;15;18;5;23;25;26;28;31;34;39;7.7;;;163.2;;21.4;25;35;4;;182.4;;;;269;3;;;2;
3485;BLANKA wersja A;3;15;18;5;23;24;26;28;31;34;39;6.9;;;139.8;;22.8;21.1;32;5;;180.1;;;;242;4;;;2;
3569;BLANKA wersja A paliwo sta³e;3;15;18;5;23;24;26;28;30;34;39;6.9;;;139.8;;22.8;21.1;32;5;;180.1;;;;242;4;;;2;
3238;BOROMIR wersja B bez antresoli z gara¿em;3;15;18;5;23;24;27;28;31;34;39;8.8;;;214.6;;19.9;26.7;35;6;;193;;;;260;3;;;2;
3239;BOROMIR wersja B bez antresoli, gara¿em i wiat¹;3;15;18;5;23;24;27;28;31;34;39;8.8;;;214.6;;22;26.7;35;6;;182;;;;294.2;3;;;2;
3240;BOROWIK wersja A podpiwniczona;3;15;18;5;23;24;27;28;31;34;20;8.9;;;153.6;;18.6;25.7;41;6;;186;;;;208;2;;;2;
3241;BOROWIK wersja B niepodpiwniczona;3;15;18;5;23;24;27;28;31;34;39;8.6;;;153.6;;18.6;24.1;41;6;;186;;;;239;2;;;2;
3242;BORYS wersja A bez gara¿u;3;16;18;5;22;40;26;28;31;34;20;7.7;;;137.2;;19;21.4;45;5;;115.9;;;;200.5;3;;;2;
3243;BORYS wersja B z pojedynczym gara¿em;3;16;18;5;22;24;26;28;31;34;20;7.7;;;137.2;;22.6;21.4;45;5;;115.9;;;;200.5;3;;;2;
3244;BORYS wersja C z podwójnym gara¿em;3;16;18;5;22;25;26;28;31;34;20;7.7;;;137.2;;24.9;21.4;45;5;;152.6;;;;200.5;3;;;2;
3828;BOSS wersja A;3;16;19;5;23;25;26;28;31;34;39;7.93;;;146.9;;23.1;21.3;20;5;;155.7;;;;244;3;;;2;
3830;BOSS wersja A - paliwo sta³e;3;16;19;5;23;25;26;28;30;34;39;7.93;;;146.9;;23.1;21.3;20;5;;155.7;;;;244;3;;;2;
4404;BOSS wersja A 25st;3;16;19;5;23;25;26;28;31;34;39;8.52;;;153.94;;23.1;21.3;25;5;;156.92;;;;254.6;3;;;2;
3829;BOSS wersja B;3;16;19;5;23;25;26;28;31;34;39;7.93;;;153.2;;23.1;21.3;20;6;;155.7;;;;244;3;;;2;
3831;BOSS wersja B - paliwo sta³e;3;16;19;5;23;25;26;28;30;34;39;7.93;;;153.2;;23.1;21.3;20;6;;155.7;;;;244;3;;;2;
4349;BOSS wersja B 2 poszerzony;3;16;19;5;23;25;26;28;31;34;39;7.93;;;153.03;;23.7;21.5;20;6;;166.01;;;;257.7;4;;;2;
4350;BOSS wersja B 2 poszerzony paliwo sta³e;3;15;19;5;23;25;26;28;30;34;39;7.93;;;153.03;;23.7;21.5;20;6;;166.01;;;;257.7;4;;;2;
3832;BRONEK wersja A;3;15;18;5;23;24;26;28;31;34;39;9.1;;;129.2;;20;20;40;5;;121.1;;;;200;3;;;2;
3833;BRONEK wersja A - paliwo sta³e;3;15;18;5;23;24;26;28;30;34;39;9.1;;;129.2;;20;20;40;5;;121.1;;;;200;3;;;2;
3385;BRUNO wersja A;3;16;18;5;22;25;26;28;31;34;39;8;;;198.6;;28.3;25.6;35;4;;244.2;;;;247.4;3;;;2;
3452;BRUNO wersja A paliwo sta³e;3;16;18;5;22;25;26;28;30;34;39;8;;;198.6;;28.3;25.6;35;4;;244.2;;;;247.4;3;;;2;
3245;BRZOZA wersja A;3;15;18;5;23;40;27;28;31;34;39;7.8;;;106.4;;19;21;35;5;;120.7;;;;176;4;;;2;
3246;BURSZTYN wersja A z pojedynczym gara¿em;3;15;18;5;23;24;26;29;31;34;39;7.6;;;198.3;;24.2;29.1;40;5;;196.1;;;;231.2;4;;;2;
3247;BURSZTYN wersja B z podwójnym gara¿em;3;15;18;5;23;25;26;29;31;34;39;7.6;;;198.3;;26;29.1;40;5;;208.9;;;;232;4;;;2;
3248;CALINECZKA wersja A z kalenic¹ równoleg³¹ do frontu;3;15;18;5;22;40;26;28;31;34;39;6.3;;;107;;20.2;19.6;25;4;;136;;;;182;3;;;2;
3249;CALINECZKA wersja B z kalenic¹ prostopad³¹ do frontu;3;15;18;5;22;40;26;28;31;34;39;6.3;;;107;;20.2;19.6;25;4;;136;;;;182;3;;;2;
4433;CARMEN GRANDE wersja A;3;15;19;5;23;25;26;28;31;34;39;9.21;;;184.9;;21.4;27.3;25;6;;174.02;;;;325.4;4;;;2;
4435;CARMEN GRANDE wersja A paliwo sta³e;3;15;19;5;23;25;26;28;30;34;39;9.21;;;184.9;;21.4;27.3;25;6;;174.02;;;;325.4;4;;;2;
4601;CARMEN MAGDALENA LUX;3;16;19;5;23;25;26;28;31;34;39;8,87;;;186,6;;21.9;24.2;25;6;;178,84;;;;325;3;;;2;
4335;CARMEN MAGDALENA wersja A;3;16;19;5;23;25;26;28;31;34;39;8.83;;;154;;21.6;25.7;25;5;;158.85;;;;283;3;;;2;
4400;CARMEN MAGDALENA wersja A 30st;3;16;19;5;23;25;26;28;31;34;39;9.45;;;154;;21.6;25.7;30;5;;158.85;;;;302.28;3;;;2;
4336;CARMEN MAGDALENA wersja A paliwo sta³e;3;16;19;5;23;25;26;28;30;34;39;8.83;;;154;;21.6;25.7;25;5;;158.85;;;;283;3;;;2;
4405;CARMEN MAGDALENA wersja A strop monolityczny;3;16;19;5;23;25;26;28;31;34;39;8.84;;;154;;21.6;25.7;25;5;;158.85;;;;282;3;;;2;
4461;CARMEN MAGDALENA wersja A z piwnic¹;3;16;19;5;23;25;26;28;31;34;39;8.84;;;154;;21.6;25.7;25;5;;158.85;;;;283.4;3;;;2;
4462;CARMEN MAGDALENA wersja A z piwnic¹ paliwo sta³e;3;16;19;5;23;25;26;28;30;34;39;8.84;;;154;;21.6;25.7;25;5;;158.85;;;;283.4;3;;;2;
4401;CARMEN MAGDALENA wersja C 30st i piwnica;3;16;19;5;23;25;26;28;31;34;39;9.43;;;170.42;;21.6;25.7;30;5;;159.38;;;;302.28;3;;;2;
4534;CORNELIA wersja A;3;16;18;5;22;40;26;28;31;34;39;8.1;;;114.4;;18.7;17.6;44;5;;102.1;;;;144;3;;;2;
4535;CORNELIA wersja A paliwo sta³e;3;16;18;5;22;40;26;28;30;34;39;8.1;;;114.4;;18.7;17.6;44;5;;102.1;;;;144;3;;;2;
3718;CYNAMON wersja A segment;3;15;18;5;23;24;26;28;31;34;39;7.8;;;129.9;;16.7;22.6;35;5;;152.2;;;;198.5;3;;;2;
4090;CYPRYS 2 wersja A z pojedynczym gara¿em;3;16;18;5;23;24;27;28;31;34;39;8.8;;;158.3;;19;22.1;45;5;;146.3;;;;221;3;;;2;
4091;CYPRYS 2 wersja A z pojedynczym gara¿em paliwo sta³e;3;16;18;5;23;24;27;28;30;34;39;8.8;;;158.3;;19;22.1;45;5;;146.3;;;;221;3;;;2;
4094;CYPRYS 2 wersja B z podwójnym gara¿em;3;16;18;5;23;25;27;28;31;34;39;8.8;;;172.4;;21;22.1;45;5;;164.9;;;;260;3;;;2;
4095;CYPRYS 2 wersja B z podwójnym gara¿em paliwo sta³e;3;16;18;5;23;25;27;28;30;34;39;8.8;;;172.4;;21;22.1;45;5;;164.9;;;;260;3;;;2;
3357;CYPRYS bliŸniak wer. A 1G, 2 œciany miêdzy segm., segm.;1;16;18;5;23;24;27;28;31;34;39;8.8;;;158.3;;15.9;22.1;45;5;;145.3;;;;223;3;;;2;
3355;CYPRYS bliŸniak wersja A 1G, 1 œciana miêdzy segm.;3;16;18;5;23;24;27;28;31;34;39;8.7;;;316.6;;31.8;22.1;45;10;;291;;;;442;3;;;2;
3356;CYPRYS bliŸniak wersja A 1G, 2 œciany miêdzy segm.;3;16;18;5;23;24;27;28;31;34;39;8.7;;;316.6;;31.8;22.1;45;5;;291;;;;442;3;;;2;
3358;CYPRYS bliŸniak wersja B 2G, 1 œciana miêdzy segm.;3;16;18;5;23;25;27;28;31;34;39;8.7;;;344.8;;36;22.1;45;10;;329.8;;;;520;3;;;2;
3359;CYPRYS bliŸniak wersja B 2G, 2 œciany miêdzy segm.;3;16;18;5;23;25;27;28;31;34;39;8.7;;;344.8;;36;22.1;45;10;;329.8;;;;520;3;;;2;
3418;CYPRYS bliŸniak wersja B 2G, segment;3;16;18;5;23;25;27;28;31;34;39;8.7;;;172.4;;18;22.1;45;5;;164.9;;;;260;3;;;2;
4052;CYPRYS wersja A z poj. gara¿em paliwo sta³e;3;16;18;5;23;24;27;28;30;34;39;8.8;;;158.3;;19;22.1;45;4;;146.3;;;;221;3;;;2;
3254;CYPRYS wersja A z pojedynczym gara¿em;3;16;18;5;23;24;27;28;31;34;39;8.8;;;158.3;;19;22.1;45;4;;146.3;;;;221;3;;;2;
3538;CYPRYS wersja B z podwójnym gar. paliwo sta³e;3;16;18;5;23;25;27;28;30;34;39;8.8;;;172.4;;21;22.1;45;4;;164.9;;;;260;3;;;2;
3255;CYPRYS wersja B z podwójnym gara¿em;3;16;18;5;23;25;27;28;31;34;39;8.8;;;172.4;;21;22.1;45;4;;164.9;;;;260;3;;;2;
4066;DAGMARA wersja A z poj. gara¿em paliwo sta³e;3;15;18;5;23;24;27;28;30;34;39;7.5;;;145.3;;21.2;20.5;40;5;;137.9;;;;243;4;;;2;
3256;DAGMARA wersja A z pojedynczym gara¿em;3;15;18;5;23;24;27;28;31;34;39;7.5;;;145.3;;21.2;20.5;40;5;;137.9;;;;243;4;;;2;
3588;DAGMARA wersja B z podwójnym gar. paliwo sta³e;3;15;18;5;23;25;27;28;30;34;39;7.5;;;150.2;;23.8;20.5;40;5;;154.5;;;;260;4;;;2;
3257;DAGMARA wersja B z podwójnym gara¿em;3;15;18;5;23;25;27;28;31;34;39;7.5;;;150.2;;23.8;20.5;40;5;;154.5;;;;260;4;;;2;
3486;DAKOTA wersja A;1;16;18;5;22;45;26;28;31;34;39;8.9;;;191.2;;15.8;30.7;38;4;;179.1;;;;222.5;3;;;2;
3570;DAKOTA wersja A paliwo sta³e;1;16;18;5;22;45;26;28;30;34;39;8.9;;;191.2;;15.8;30.7;38;4;;179.1;;;;222.5;3;;;2;
4333;DAKOTA wersja B z gara¿em;1;16;18;5;22;25;26;28;31;34;39;8.9;;;191.2;;15.8;30.7;38;4;;179.1;;;;222.5;3;;;2;
4381;DAKOTA wersja B z gara¿em paliwo sta³e;1;16;18;5;22;25;26;28;30;34;39;8.9;;;191.2;;15.8;30.7;38;4;;179.1;;;;222.5;3;;;2;
4382;DAKOTA wersja C paliwo sta³o z gara¿em, wjazd z boku;1;16;18;5;22;25;26;28;30;34;39;8.9;;;191.2;;15.8;30.7;38;4;;179.1;;;;222.5;3;;;2;
4334;DAKOTA wersja C z gara¿em, wjazd z boku;1;16;18;5;22;25;26;28;31;34;39;8.9;;;191.2;;15.8;30.7;38;4;;179.1;;;;222.5;3;;;2;
4446;DIANA A segment lewy;1;15;18;5;22;24;26;28;31;34;39;10.38;;;98.7;;9.26;21.4;40;5;;82;;;;67.1;3;;;2;
4447;DIANA A segment prawy;1;15;18;5;22;24;26;28;31;34;39;10.38;;;98.7;;9.26;21.4;40;5;;82;;;;67.1;3;;;2;
4448;DIANA A segment œrodkowy;1;15;18;5;22;24;26;28;31;34;39;10.38;;;98.7;;6;21.4;40;5;;78.5;;;;67.1;3;;;2;
4437;DIANA B segment lewy;1;15;18;5;22;24;26;28;31;34;39;10.38;;;117.4;;9.26;21.4;40;5;;82;;;;67.1;3;;;2;
4438;DIANA B segment prawy;1;15;18;5;22;24;26;28;31;34;39;10.38;;;117.4;;9.26;21.4;40;5;;82;;;;67.1;3;;;2;
4439;DIANA B segment œrodkowy;1;15;18;5;22;24;26;28;31;34;39;10.38;;;117.4;;6;21.4;40;5;;78.5;;;;67.1;3;;;2;
4459;DIANA GRANDE A bliŸniak;3;15;18;5;22;24;26;28;31;34;39;10.38;;;243;;24;21.4;40;12;;201;;;;134.2;3;;;2;
4449;DIANA GRANDE A segment;1;15;18;5;22;24;26;28;31;34;39;10.38;;;121.5;;11.54;21.4;40;6;;100.5;;;;67.1;3;;;2;
4460;DIANA GRANDE B bliŸniak;3;15;18;5;22;24;26;28;31;34;39;10.38;;;284.4;;24;21.4;40;12;;201;;;;134.2;3;;;2;
4440;DIANA GRANDE B segment;1;15;18;5;22;24;26;28;31;34;39;10.38;;;142.2;;11.54;21.4;40;6;;100.5;;;;67.1;3;;;2;
3487;DOBRA MYŒL wersja A;3;16;17;5;23;25;26;28;31;34;39;6.54;;;136.8;;24.8;25.5;25;4;;266.5;;;;323;3;;;1;
3571;DOBRA MYŒL wersja A paliwo sta³e;3;16;17;5;23;25;26;28;30;34;39;6.54;;;136.8;;24.8;25.5;25;4;;266.5;;;;323;3;;;1;
3590;DOBRA MYŒL wersja B;3;16;18;5;23;25;26;28;31;34;39;7.33;;;135.6;;24.8;25.5;30;6;;267.5;;;;332;3;;;2;
3591;DOBRA MYŒL wersja B paliwo sta³e;3;16;18;5;23;25;26;28;30;34;39;7.33;;;135.6;;24.8;25.5;30;6;;267.5;;;;332;3;;;2;
3759;DOM DLA M£ODYCH MDM wersja A;3;15;18;5;22;40;26;28;31;34;39;8.17;;;95.4;;17.2;20.1;40;4;;88;;;;163;3;;;2;
3760;DOM DLA M£ODYCH MDM wersja A paliwo sta³e;3;15;18;5;22;40;26;28;31;34;39;8.17;;;95.4;;17.2;20.1;40;4;;88;;;;163;3;;;2;
3258;DOMINIKA wersja A;3;15;18;5;23;25;26;28;31;34;39;6.6;;;135;;20.9;24.4;35;5;;170.7;;;;225.8;4;;;2;
3488;EDGAR wersja A;3;15;17;5;22;24;27;28;31;34;39;6.2;;;90.9;;21.4;18.5;30;3;;142;;;;186.1;2;;;1;
3572;EDGAR wersja A paliwo sta³e;3;15;17;5;22;24;27;28;30;34;39;6.2;;;90.9;;21.4;18.5;30;3;;142;;;;186.1;2;;;1;
3678;EMIL segment skrajny lewy;1;16;18;5;22;24;26;28;31;34;39;8.2;;;92.1;;11.3;19.55;38;5;;80.7;;;;72.9;4;;;2;
3680;EMIL segment skrajny prawy;1;16;18;5;22;24;26;28;31;34;39;8.2;;;92.1;;11.3;19.55;38;5;;80.7;;;;72.9;4;;;2;
3679;EMIL segment œrodkowy;1;16;18;5;22;24;26;28;31;34;39;8.2;;;92.1;;7.1;19.55;38;5;;78.8;;;;72.9;4;;;2;
4582;EMIL zestaw 2 segmentów L+LL;3;16;18;5;22;25;26;28;31;34;39;8.35;;;185;;22.4;19.55;38;10;;160;;;;160.1;4;;;2;
4581;EMIL zestaw 2 segmentów L+P;3;16;18;5;22;25;26;28;31;34;39;8.35;;;185;;22.4;19.55;38;10;;160;;;;160.1;4;;;2;
4584;EMIL zestaw 2 segmentów LL+PL;3;16;18;5;22;25;26;28;31;34;39;8.35;;;185;;22.4;19.55;38;10;;160;;;;160.1;4;;;2;
4583;EMIL zestaw 2 segmentów PL+P;3;16;18;5;22;25;26;28;31;34;39;8.35;;;185;;22.4;19.55;38;10;;160;;;;160.1;4;;;2;
4289;EMILIA bliŸniak L+LL;3;16;18;5;22;40;26;28;31;34;39;8.35;;;173.5;;20.1;19.55;38;8;;133.94;;;;104.2;3;;;2;
4290;EMILIA bliŸniak L+P;3;16;18;5;22;40;26;28;31;34;39;8.35;;;173.5;;20.1;19.55;38;8;;134.12;;;;20,2;3;;;2;
4291;EMILIA bliŸniak PL+P;3;16;18;5;22;40;26;28;31;34;39;8.35;;;173.5;;20.1;19.55;38;8;;133.94;;;;104.2;3;;;2;
4587;EMILIA jednorodzinny dwulokalowy L+LL;3;16;18;5;22;40;26;28;31;34;39;8.35;;;173.5;;19.81;19.55;38;8;;130.7;;;;137.0;3;;;2;
4588;EMILIA jednorodzinny dwulokalowy L+P;3;16;18;5;22;40;26;28;31;34;39;8.35;;;173.5;;19.81;19.55;38;8;;130.7;;;;137.0;3;;;2;
4589;EMILIA jednorodzinny dwulokalowy PL+P;3;16;18;5;22;40;26;28;31;34;39;8.35;;;173.5;;19.81;19.55;38;8;;130.7;;;;137.0;3;;;2;
3681;EMILIA segment skrajny lewy;1;16;18;5;22;40;26;28;31;34;39;8.35;;;86.75;;10;19.55;38;4;;67.1;;;;63.2;3;;;2;
3683;EMILIA segment skrajny prawy;1;16;18;5;22;40;26;28;31;34;39;8.35;;;86.75;;10;19.55;38;4;;67.1;;;;63.2;3;;;2;
3682;EMILIA segment œrodkowy;1;16;18;5;22;40;26;28;31;34;39;8.35;;;86.75;;5.8;19.55;38;4;;67.1;;;;63.2;3;;;2;
4297;EMILIA wolnostoj¹cy;1;16;18;5;22;40;26;28;31;34;39;8.35;;;86.75;;14.2;19.5;38;4;;69;;;;71.8;3;;;2;
4226;EMILKA segment skrajny lewy;1;15;18;5;22;40;26;28;31;34;39;8.71;;;77.52;;8.53;17.92;42;4;;55;;;;60;3;;;2;
4227;EMILKA segment skrajny prawy;1;15;18;5;22;40;26;28;31;34;39;8.71;;;77.52;;8.53;17.92;42;4;;55;;;;60;3;;;2;
4228;EMILKA segment œrodkowy;1;15;18;5;22;40;26;28;31;34;39;8.71;;;77.52;;5.38;17.92;42;4;;55;;;;60;3;;;2;
4155;EMMA 2 energo + wersja A pojedynczy gara¿;3;16;17;5;22;24;27;28;31;34;39;6.2;;;102.6;;22.8;17.6;30;4;;158.4;;;;208;3;;;1;
4157;EMMA 2 energo + wersja A pojedynczy gara¿ paliwo sta³e;3;16;17;5;22;24;27;28;31;34;39;6.2;;;102.6;;22.8;17.6;30;4;;158.4;;;;208;3;;;1;
4158;EMMA 2 energo + wersja B podwójny gara¿ paliwo sta³e;3;16;17;5;22;25;27;28;31;34;39;6.2;;;102.6;;25.3;17.6;30;4;;178;;;;242.5;3;;;1;
4156;EMMA 2 energo + wersja B z podwójnym gara¿em;3;16;17;5;22;25;27;28;31;34;39;;;;102.6;;25.3;17.6;30;4;;178;;;;242.5;3;;;1;
4410;EMMA 2 MDM wersja A pojedynczy gara¿ ;3;16;17;5;22;24;27;28;31;34;39;6.2;;;100;;22.7;17.5;30;4;;155.3;;;;208;3;;;1;
4072;EMMA 2 wersja A pojedynczy gara¿;3;16;17;5;22;24;27;28;31;34;39;6.2;;;102.6;;22.9;17.5;30;4;;155.3;;;;208;3;;;1;
4073;EMMA 2 wersja A pojedynczy gara¿ paliwo sta³e;3;16;17;5;22;24;27;28;30;34;39;6.2;;;102.6;;22.9;17.5;30;4;;155.3;;;;209.8;3;;;1;
4137;EMMA 2 wersja B podwójny gara¿;3;16;17;5;22;25;27;28;31;34;39;6.2;;;102.6;;25.1;17.5;30;4;;172.3;;;;242.5;3;;;1;
4138;EMMA 2 wersja B podwójny gara¿ paliwo sta³e;3;16;17;5;22;25;27;28;30;34;39;6.2;;;102.6;;25.1;17.5;30;4;;172.3;;;;242.5;3;;;1;
3757;EMMA energo + wersja A;3;16;17;5;22;24;27;28;31;34;39;6.2;;;102.6;;22.9;17.6;30;4;;155.6;;;;204.1;3;;;1;
3758;EMMA energo + wersja A paliwo sta³e;3;16;17;5;22;24;27;28;30;34;39;6.2;;;102.6;;22.9;17.6;30;4;;155.6;;;;204.1;3;;;1;
3489;EMMA wersja A;3;16;17;5;22;24;27;28;31;34;39;6.2;;;102.6;;22.7;17.5;30;4;;153.6;;;;204.1;3;;;1;
3573;EMMA wersja A paliwo sta³e;3;16;17;5;22;24;27;28;30;34;39;6.2;;;102.6;;22.9;17.6;30;4;;155.4;;;;204.1;3;;;1;
4419;EMMA wersja B;3;16;17;5;22;25;27;28;31;34;39;6.25;;;102.6;;25.2;17.5;30;4;;172;;;;208.3;3;;;1;
4420;EMMA wersja B paliwo sta³e;3;16;17;5;22;25;27;28;30;34;39;6.25;;;102.6;;25.2;17.5;30;4;;172;;;;208.3;3;;;1;
4421;ERWIN MDM segment skrajny lewy;1;15;18;5;22;24;26;28;31;34;39;9.17;;;99.9;;10.1;22.8;40;4;;87.9;;;;110;3;;;2;
4422;ERWIN MDM segment skrajny prawy;1;15;18;5;22;24;26;28;31;34;39;9.17;;;99.9;;10.1;22.8;40;4;;87.9;;;;110;3;;;2;
4423;ERWIN MDM segment œrodkowy;1;15;18;5;22;24;26;28;31;34;39;9.17;;;99.9;;10.1;22.8;40;4;;85.9;;;;102.1;3;;;2;
3398;ERWIN segment skrajny lewy;1;15;18;5;22;24;26;28;31;34;39;9;;;104.4;;10.1;22.8;40;4;;88;;;;102.1;3;;;2;
3399;ERWIN segment skrajny prawy;1;15;18;5;22;24;26;28;31;34;39;9;;;104.4;;10.1;22.8;40;4;;88;;;;102.1;3;;;2;
3400;ERWIN segment œrodkowy;1;15;18;5;22;24;26;28;31;34;39;9;;;104.4;;10.1;22.8;40;4;;88;;;;102.1;3;;;2;
4434;ERWIN wersja A wolnostoj¹cy;1;15;18;5;22;24;26;28;31;34;39;9;;;104.4;;14.23;22.8;40;4;;90.6;;;;102.1;3;;;2;
4436;ERWIN zestaw 2 segmentów L+P;3;15;18;5;22;24;26;28;31;34;39;9;;;104.4;;20.16;22.8;40;4;;88;;;;102.1;3;;;2;
4590;ERWIN zestaw 2 segmentów PL+P;3;15;18;5;22;24;26;28;31;34;39;9;;;104.4;;20.16;22.8;40;4;;88;;;;102.1;3;;;2;
4427;ERWIN zestaw 3 segmentów L+S+P;1;15;18;5;22;24;26;28;31;34;39;9;;;104.4;;10.1;22.8;40;4;;88;;;;102.1;3;;;2;
4430;ERWIN zestaw 4 segmentów L+S+S+P;1;15;18;5;22;24;26;28;31;34;39;9;;;104.4;;10.1;22.8;40;4;;88;;;;102.1;3;;;2;
4428;ERWIN zestaw 4 segmentów L+SL+S+LL;1;15;18;5;22;24;26;28;31;34;39;9;;;104.4;;10.1;22.8;40;4;;88;;;;102.1;3;;;2;
4431;ERWIN zestaw 4 segmentów PL+S+SL+P;1;15;18;5;22;24;26;28;31;34;39;9;;;104.4;;10.1;22.8;40;4;;88;;;;102.1;3;;;2;
4539;ERYK wersja A classic;3;16;18;5;22;24;26;28;31;34;39;8.23;;;94.5;;18.7;17.6;44;4;;102.1;;;;163.6;3;;;2;
4542;ERYK wersja A classic paliwo sta³e;3;16;18;5;22;24;26;28;30;34;39;8.23;;;94.5;;18.7;17.6;44;4;;102.1;;;;163.6;3;;;2;
4543;ERYK wersja A modern;3;16;18;5;22;24;26;28;31;34;39;8.29;;;94.5;;18.7;17.6;44;4;;102.1;;;;143.5;3;;;2;
4544;ERYK wersja A modern paliwo sta³e;3;16;18;5;22;24;26;28;30;34;39;8.29;;;94.5;;18.7;17.6;44;4;;102.1;;;;143.5;3;;;2;
4540;ERYK wersja B classic;3;16;18;5;22;24;26;28;31;34;39;8.23;;;97.8;;19.7;17.6;44;4;;106.2;;;;158;3;;;2;
4541;ERYK wersja B classic paliwo sta³e;3;16;18;5;22;24;26;28;30;34;39;8.23;;;97.8;;19.7;17.6;44;4;;106.2;;;;158;3;;;2;
4545;ERYK wersja B modern;3;16;18;5;22;24;26;28;31;34;39;8.29;;;97.8;;19.7;17.6;44;4;;106.2;;;;137.8;3;;;2;
4546;ERYK wersja B modern paliwo sta³e;3;16;18;5;22;24;26;28;30;34;39;8.29;;;97.8;;19.7;17.6;44;4;;106.2;;;;137.8;3;;;2;
